sent_text,variable,label_issue,label_text,party,before,after
Dit moet ook het dilemma zijn voor de kiezers die van plan waren woensdag op het Nieuw Sociaal Contract van Pieter Omtzigt te stemmen :,succes en falen,Ja,issue_yes,NSC,Wat overblijft is de VVD die nu aan kop ligt .,Uitgerekend de partij die dertien jaar lang de toorn van de weldenkende gemeente heeft gewekt ( afbraakbeleid ! ) .
Het zelfgeorganiseerde debat tussen lijsttrekkers Frans Timmermans ( GroenLinks-PvdA ) en Pieter Omtzigt ( NSC ) is daar een voorbeeld van .,issue position,Nee,issue_no,GL/PvdA,Media hebben dan een belangrijke rol in het goed informeren van kiezers en moeten zich niet beperken tot hoe een lijsttrekker ' het doet ' .,"Ze dronken samen koffie , vonden elkaar in hun weerzin tegen de oppervlakkige oneliners in verkiezingsdebatten op tv en besloten samen :"
Het zelfgeorganiseerde debat tussen lijsttrekkers Frans Timmermans ( GroenLinks-PvdA ) en Pieter Omtzigt ( NSC ) is daar een voorbeeld van .,conflict,Nee,issue_no,GL/PvdA,Media hebben dan een belangrijke rol in het goed informeren van kiezers en moeten zich niet beperken tot hoe een lijsttrekker ' het doet ' .,"Ze dronken samen koffie , vonden elkaar in hun weerzin tegen de oppervlakkige oneliners in verkiezingsdebatten op tv en besloten samen :"
Het zelfgeorganiseerde debat tussen lijsttrekkers Frans Timmermans ( GroenLinks-PvdA ) en Pieter Omtzigt ( NSC ) is daar een voorbeeld van .,succes en falen,Nee,issue_no,GL/PvdA,Media hebben dan een belangrijke rol in het goed informeren van kiezers en moeten zich niet beperken tot hoe een lijsttrekker ' het doet ' .,"Ze dronken samen koffie , vonden elkaar in hun weerzin tegen de oppervlakkige oneliners in verkiezingsdebatten op tv en besloten samen :"
", Ze spreken allemaal dezelfde taal als Pieter Omtzigt .",issue position,Nee,issue_no,NSC,,Daar konden ze nog geen invloed uitoefenen op het verkiezingsprogramma van de partij .
", Ze spreken allemaal dezelfde taal als Pieter Omtzigt .",conflict,Nee,issue_no,NSC,,Daar konden ze nog geen invloed uitoefenen op het verkiezingsprogramma van de partij .
", Ze spreken allemaal dezelfde taal als Pieter Omtzigt .",succes en falen,Nee,issue_no,NSC,,Daar konden ze nog geen invloed uitoefenen op het verkiezingsprogramma van de partij .
"Na de enorme verkiezingswinst van de VVD jaren geleden , haakte Carlos Bex gedesillusioneerd af .",issue position,Nee,issue_no,VVD,"We kijken naar gastlessen op scholen , maar bijvoorbeeld ook naar een burgerberaad en mogelijkheden om referenda te houden . """,Achter zijn draaitafel in een cultureel centrum in hartje Heerlen slurpt hij aan zijn blikje energiedrank .
"Na de enorme verkiezingswinst van de VVD jaren geleden , haakte Carlos Bex gedesillusioneerd af .",conflict,Ja,issue_yes,VVD,"We kijken naar gastlessen op scholen , maar bijvoorbeeld ook naar een burgerberaad en mogelijkheden om referenda te houden . """,Achter zijn draaitafel in een cultureel centrum in hartje Heerlen slurpt hij aan zijn blikje energiedrank .
"Na de enorme verkiezingswinst van de VVD jaren geleden , haakte Carlos Bex gedesillusioneerd af .",succes en falen,Ja,issue_yes,VVD,"We kijken naar gastlessen op scholen , maar bijvoorbeeld ook naar een burgerberaad en mogelijkheden om referenda te houden . """,Achter zijn draaitafel in een cultureel centrum in hartje Heerlen slurpt hij aan zijn blikje energiedrank .
Een voorstel daarvoor van het CDA heeft een meerderheid gekregen .,issue position,Ja,issue_yes,CDA,Den Haag De Tweede Kamer debatteert kort ná de verkiezingen over de situatie in Gaza .,"Desalniettemin zal de ’oude’ Kamer zich nog over de kwestie buigen , want nieuwe Kamerleden worden pas op 6 december geïnstalleerd ."
Een voorstel daarvoor van het CDA heeft een meerderheid gekregen .,conflict,Nee,issue_no,CDA,Den Haag De Tweede Kamer debatteert kort ná de verkiezingen over de situatie in Gaza .,"Desalniettemin zal de ’oude’ Kamer zich nog over de kwestie buigen , want nieuwe Kamerleden worden pas op 6 december geïnstalleerd ."
Een voorstel daarvoor van het CDA heeft een meerderheid gekregen .,succes en falen,Nee,issue_no,CDA,Den Haag De Tweede Kamer debatteert kort ná de verkiezingen over de situatie in Gaza .,"Desalniettemin zal de ’oude’ Kamer zich nog over de kwestie buigen , want nieuwe Kamerleden worden pas op 6 december geïnstalleerd ."
Kamerlid Pieter Omtzigt vreest dat de eis een ' zorgvuldige ' overgang naar het nieuwe stelsel in de weg zit door ' extra druk ' .,issue position,Ja,issue_yes,Overig,"Nederland loopt tot honderden miljoenen euro's aan EU-geld mis , als in 2026 niet is besloten dat minstens tweederde van de pensioendeelnemers en -gerechtigden overgaat naar het nieuwe pensioenstelsel .",Hij heeft vragen gesteld aan het kabinet .
Kamerlid Pieter Omtzigt vreest dat de eis een ' zorgvuldige ' overgang naar het nieuwe stelsel in de weg zit door ' extra druk ' .,conflict,Nee,issue_no,Overig,"Nederland loopt tot honderden miljoenen euro's aan EU-geld mis , als in 2026 niet is besloten dat minstens tweederde van de pensioendeelnemers en -gerechtigden overgaat naar het nieuwe pensioenstelsel .",Hij heeft vragen gesteld aan het kabinet .
Kamerlid Pieter Omtzigt vreest dat de eis een ' zorgvuldige ' overgang naar het nieuwe stelsel in de weg zit door ' extra druk ' .,succes en falen,Nee,issue_no,Overig,"Nederland loopt tot honderden miljoenen euro's aan EU-geld mis , als in 2026 niet is besloten dat minstens tweederde van de pensioendeelnemers en -gerechtigden overgaat naar het nieuwe pensioenstelsel .",Hij heeft vragen gesteld aan het kabinet .
Pieter Omtzigt staat open voor een minderheidskabinet in de Tweede Kamer .,issue position,Ja,issue_yes,NSC,Toeslagen,Na het lezen van het artikel over Natalie Visser ( Telegraaf 11/11 ) ben ik met stomheid geslagen .
Pieter Omtzigt staat open voor een minderheidskabinet in de Tweede Kamer .,conflict,Nee,issue_no,NSC,Toeslagen,Na het lezen van het artikel over Natalie Visser ( Telegraaf 11/11 ) ben ik met stomheid geslagen .
Pieter Omtzigt staat open voor een minderheidskabinet in de Tweede Kamer .,succes en falen,Nee,issue_no,NSC,Toeslagen,Na het lezen van het artikel over Natalie Visser ( Telegraaf 11/11 ) ben ik met stomheid geslagen .
"' Wij functioneren , net als Utrecht , als een soort Ter Apel voor Oekraïners ' , zegt verantwoordelijk wethouder Rutger Groot Wassink ( GroenLinks ) .",issue position,Ja,issue_yes,GL/PvdA,"Amsterdam zag zich eerder deze maand genoodzaakt tot sluiting , omdat nergens in Nederland nog vrije opvangplekken waren waar de zojuist aangekomen vluchtelingen naartoe konden worden gebracht .","' Dat ging lang goed , tot er geen opvangplekken meer te verdelen vielen en onze eigen bedden ook uitgeput waren ."
"' Wij functioneren , net als Utrecht , als een soort Ter Apel voor Oekraïners ' , zegt verantwoordelijk wethouder Rutger Groot Wassink ( GroenLinks ) .",conflict,Nee,issue_no,GL/PvdA,"Amsterdam zag zich eerder deze maand genoodzaakt tot sluiting , omdat nergens in Nederland nog vrije opvangplekken waren waar de zojuist aangekomen vluchtelingen naartoe konden worden gebracht .","' Dat ging lang goed , tot er geen opvangplekken meer te verdelen vielen en onze eigen bedden ook uitgeput waren ."
"' Wij functioneren , net als Utrecht , als een soort Ter Apel voor Oekraïners ' , zegt verantwoordelijk wethouder Rutger Groot Wassink ( GroenLinks ) .",succes en falen,Nee,issue_no,GL/PvdA,"Amsterdam zag zich eerder deze maand genoodzaakt tot sluiting , omdat nergens in Nederland nog vrije opvangplekken waren waar de zojuist aangekomen vluchtelingen naartoe konden worden gebracht .","' Dat ging lang goed , tot er geen opvangplekken meer te verdelen vielen en onze eigen bedden ook uitgeput waren ."
"Het SBS6-debat werd donderdagavond een potje armpjedrukken tussen Frans Timmermans en zijn drie rechtsere tegenstanders , met Geert Wilders als zijn favoriete opponent .",issue position,Nee,issue_no,GL/PvdA,"Dat Wilders en Yesilgöz ' over rechts' willen was al helder , intussen spreekt ook Omtzigt zijn bezwaren tegen GroenLinks-PvdA steeds openlijker uit .",Voor de NOS-camera donderdag :
"Het SBS6-debat werd donderdagavond een potje armpjedrukken tussen Frans Timmermans en zijn drie rechtsere tegenstanders , met Geert Wilders als zijn favoriete opponent .",conflict,Ja,issue_yes,GL/PvdA,"Dat Wilders en Yesilgöz ' over rechts' willen was al helder , intussen spreekt ook Omtzigt zijn bezwaren tegen GroenLinks-PvdA steeds openlijker uit .",Voor de NOS-camera donderdag :
"Het SBS6-debat werd donderdagavond een potje armpjedrukken tussen Frans Timmermans en zijn drie rechtsere tegenstanders , met Geert Wilders als zijn favoriete opponent .",succes en falen,Nee,issue_no,GL/PvdA,"Dat Wilders en Yesilgöz ' over rechts' willen was al helder , intussen spreekt ook Omtzigt zijn bezwaren tegen GroenLinks-PvdA steeds openlijker uit .",Voor de NOS-camera donderdag :
"Demissionair minister Franc Weerwind ( rechtsbescherming ) wil hun hiervoor eenmalig compenseren en trekt daarvoor 26 miljoen euro uit , zo laat hij aan de Tweede Kamer weten .",issue position,Ja,issue_yes,Overig,"Daarvoor krijgen de advocaten een vergoeding van de overheid , maar die is volgens hen te laag , zeker gezien de gestegen kosten .",Die nam hierover onlangs een motie aan van D66 .
"Demissionair minister Franc Weerwind ( rechtsbescherming ) wil hun hiervoor eenmalig compenseren en trekt daarvoor 26 miljoen euro uit , zo laat hij aan de Tweede Kamer weten .",conflict,Nee,issue_no,Overig,"Daarvoor krijgen de advocaten een vergoeding van de overheid , maar die is volgens hen te laag , zeker gezien de gestegen kosten .",Die nam hierover onlangs een motie aan van D66 .
"Demissionair minister Franc Weerwind ( rechtsbescherming ) wil hun hiervoor eenmalig compenseren en trekt daarvoor 26 miljoen euro uit , zo laat hij aan de Tweede Kamer weten .",succes en falen,Nee,issue_no,Overig,"Daarvoor krijgen de advocaten een vergoeding van de overheid , maar die is volgens hen te laag , zeker gezien de gestegen kosten .",Die nam hierover onlangs een motie aan van D66 .
"Grote verliezer werd Frans Timmermans die , net als ooit Sigrid Kaag , vanuit den vreemde terugkeerde om hier wel even premier te worden , maar daarbij de abominabele staat van onze hedendaagse debatcultuur schromelijk onderschatte .",issue position,Nee,issue_no,GL/PvdA,"Zo zagen we voor het eerst vuurwerk in de tot dan toe gezapige campagne , ook omdat presentator Wilfred Genee de lijsttrekkers de vrije hand liet .",In dit kippenhok was Timmermans aangeschoten wild .
"Grote verliezer werd Frans Timmermans die , net als ooit Sigrid Kaag , vanuit den vreemde terugkeerde om hier wel even premier te worden , maar daarbij de abominabele staat van onze hedendaagse debatcultuur schromelijk onderschatte .",conflict,Nee,issue_no,GL/PvdA,"Zo zagen we voor het eerst vuurwerk in de tot dan toe gezapige campagne , ook omdat presentator Wilfred Genee de lijsttrekkers de vrije hand liet .",In dit kippenhok was Timmermans aangeschoten wild .
"Grote verliezer werd Frans Timmermans die , net als ooit Sigrid Kaag , vanuit den vreemde terugkeerde om hier wel even premier te worden , maar daarbij de abominabele staat van onze hedendaagse debatcultuur schromelijk onderschatte .",succes en falen,Ja,issue_yes,GL/PvdA,"Zo zagen we voor het eerst vuurwerk in de tot dan toe gezapige campagne , ook omdat presentator Wilfred Genee de lijsttrekkers de vrije hand liet .",In dit kippenhok was Timmermans aangeschoten wild .
Of Pieter Omtzigt premier wordt ?,issue position,Nee,issue_no,NSC,Overigens hebben de leden tot op heden weinig invloed .,In tegenstelling tot andere politieke partijen organiseert NSC geen congres in aanloop naar de Tweede Kamerverkiezingen .
Of Pieter Omtzigt premier wordt ?,conflict,Nee,issue_no,NSC,Overigens hebben de leden tot op heden weinig invloed .,In tegenstelling tot andere politieke partijen organiseert NSC geen congres in aanloop naar de Tweede Kamerverkiezingen .
Of Pieter Omtzigt premier wordt ?,succes en falen,Nee,issue_no,NSC,Overigens hebben de leden tot op heden weinig invloed .,In tegenstelling tot andere politieke partijen organiseert NSC geen congres in aanloop naar de Tweede Kamerverkiezingen .
VVD Na dertien jaar Mark Rutte wil zijn partij zichzelf vernieuwen .,issue position,Ja,issue_yes,VVD,,"Daar begint ze graag over , want toen dreigde volgens haar zo’n „ waterig compromis” ."
VVD Na dertien jaar Mark Rutte wil zijn partij zichzelf vernieuwen .,conflict,Nee,issue_no,VVD,,"Daar begint ze graag over , want toen dreigde volgens haar zo’n „ waterig compromis” ."
VVD Na dertien jaar Mark Rutte wil zijn partij zichzelf vernieuwen .,succes en falen,Nee,issue_no,VVD,,"Daar begint ze graag over , want toen dreigde volgens haar zo’n „ waterig compromis” ."
"Denk aan Joop Glimmerveen , of Hans Janmaat die – na omzwervingen via D66 , KVP , DS’70 – uiteindelijk de Centrumpartij oprichtte .",issue position,Nee,issue_no,D66,Er was daardoor altijd veel waakzaamheid richting organisaties die teruggrepen op het nazisme .,"Maar noch Glimmerveen noch Janmaat hebben ooit tienduizenden op de been gekregen , of voet aan de grond gekregen bij reguliere politieke partijen ."
"Denk aan Joop Glimmerveen , of Hans Janmaat die – na omzwervingen via D66 , KVP , DS’70 – uiteindelijk de Centrumpartij oprichtte .",conflict,Nee,issue_no,D66,Er was daardoor altijd veel waakzaamheid richting organisaties die teruggrepen op het nazisme .,"Maar noch Glimmerveen noch Janmaat hebben ooit tienduizenden op de been gekregen , of voet aan de grond gekregen bij reguliere politieke partijen ."
"Denk aan Joop Glimmerveen , of Hans Janmaat die – na omzwervingen via D66 , KVP , DS’70 – uiteindelijk de Centrumpartij oprichtte .",succes en falen,Nee,issue_no,D66,Er was daardoor altijd veel waakzaamheid richting organisaties die teruggrepen op het nazisme .,"Maar noch Glimmerveen noch Janmaat hebben ooit tienduizenden op de been gekregen , of voet aan de grond gekregen bij reguliere politieke partijen ."
"En de toon is eigenlijk nog dezelfde als vijftien jaar geleden , toen een gewichtige Deltacommissie onder voorzitterschap van oud-minister Cees Veerman voor het eerst voorstellen deed Nederland ‘klimaatbestendig’ te maken : „ Er is geen enkele reden voor paniek , we moeten ons wel zorgen maken over de toekomst” , aldus Veerman",issue position,Ja,issue_yes,Overig,Maar vervolgens schetsen de onderzoekers een lange reeks denkrichtingen en maatregelen die Nederland kan nemen om de zeespiegelstijging het hoofd te bieden .,
"En de toon is eigenlijk nog dezelfde als vijftien jaar geleden , toen een gewichtige Deltacommissie onder voorzitterschap van oud-minister Cees Veerman voor het eerst voorstellen deed Nederland ‘klimaatbestendig’ te maken : „ Er is geen enkele reden voor paniek , we moeten ons wel zorgen maken over de toekomst” , aldus Veerman",conflict,Nee,issue_no,Overig,Maar vervolgens schetsen de onderzoekers een lange reeks denkrichtingen en maatregelen die Nederland kan nemen om de zeespiegelstijging het hoofd te bieden .,
"En de toon is eigenlijk nog dezelfde als vijftien jaar geleden , toen een gewichtige Deltacommissie onder voorzitterschap van oud-minister Cees Veerman voor het eerst voorstellen deed Nederland ‘klimaatbestendig’ te maken : „ Er is geen enkele reden voor paniek , we moeten ons wel zorgen maken over de toekomst” , aldus Veerman",succes en falen,Nee,issue_no,Overig,Maar vervolgens schetsen de onderzoekers een lange reeks denkrichtingen en maatregelen die Nederland kan nemen om de zeespiegelstijging het hoofd te bieden .,
"Scheidend D66-minister Sigrid Kaag , na Geert Wilders de meest bedreigde politicus in Den Haag , erkent dat de intimidaties op X 'een beetje werken ' .",issue position,Nee,issue_no,D66,Maar het kan ook getuigen van zowel realiteitszin als scoringsdrang die groter zijn dan liefde voor het debat .,"Treurig , het gebrek aan steun dat ze ervaart bij de bedreigingen die hebben bijgedragen aan haar vertrek uit de politiek ."
